pkt_rate,byte_rate,flow_dur,src_ip_ent,dst_ip_ent,avg_pkt_size,protocol,n_flows_same_src,label
5.306518,48306.736128,41.27,1.918296,1.918296,9103.283,6,1,0
1.060164,44.526902,7.546,9.189825,0.0,42.0,17,1,1
2.1251,167.3998,19.0581,1.3805,0.8624,78.772,1,1,0
77835.9367,6123953.3009,76.66,7.0153,0.0501,78.6777,1,1,1
1.358696,57.065217,8.832,9.189825,0.0,42.0,17,1,1
0.05928,2.489774,16.869,9.189825,0.0,42.0,17,1,1
3.433055,185.384993,2.039,9.184875,0.018258,54.0,6,1,1
7.170795,387.222947,4.602,9.184875,0.018258,54.0,6,1,1
1.107901,100.949319,46.033,1.970951,1.970951,91.118,6,3,0
168444.1602,8556131.2824,37.2835,9.3493,0.0094,50.7951,1,1,1
0.085003,3.570113,35.293,1.970951,1.970951,42.0,0,1,0
14.967327,22222.246559,54.786,1.0,1.0,1484.717,17,2,0
189844.8692,11933615.4118,118.7873,8.6383,0.1935,62.8598,1,2,1
1.719198,72.206304,1.745,9.189825,0.0,42.0,17,1,1
0.076289,3.20415,13.108,9.189825,0.0,42.0,17,1,1
0.34659,18.715883,11.541,9.184875,0.018258,54.0,6,1,1
0.264831,11.122881,11.328,9.189825,0.018204,42.0,17,1,1
0.671533,60.905109,34.25,1.0,1.0,90.696,0,1,0
97.774781,5279.838166,1.483,9.189825,0.0,54.0,6,1,1
1.220815,110.432881,19.659,1.970951,1.970951,90.458,6,3,0
0.665779,65.246338,15.02,1.970951,1.970951,98.0,1,2,0
1.16144,107.360627,13.776,1.905639,1.905639,92.438,6,3,0
0.130497,5.480882,15.326,9.189825,0.0,42.0,17,1,1
0.590976,57.915672,43.995,1.905639,1.905639,98.0,1,3,0
84188.8615,55383042.0214,52.4586,0.5911,0.0081,657.8429,17,38,1
110075.6286,5019948.3883,34.2174,7.4797,0.2547,45.6045,1,2,1
1.834061,99.039301,11.45,9.184875,0.018258,54.0,6,1,1
27662.5594,1313434.6048,7.4948,8.848,0.3455,47.4806,6,6,1
0.20145,10.878324,14.892,9.189825,0.0,54.0,6,1,1
4.504505,189.189189,0.222,1.970951,1.970951,42.0,0,1,0
0.629756,61.716085,19.055,1.584963,1.584963,98.0,1,1,0
0.440917,18.518519,9.072,9.189825,0.0,42.0,17,1,1
9147.4512,506343.3218,45.0024,9.8184,0.1959,55.3535,1,1,1
0.584759,57.306351,47.883,1.811278,1.811278,98.0,1,3,0
0.518995,28.025742,9.634,9.189825,0.0,54.0,6,1,1
11.261838,134987.714359,3.907,1.918296,1.918296,11986.295,6,2,0
185905.0307,6103598.502,41.6523,8.4757,0.1183,32.8318,1,2,1
0.66174,62.38006,45.335,1.0,1.0,94.267,0,1,0
3.466087,249.898056,14.714,1.905639,1.905639,72.098,6,2,0
0.043981,2.023134,22.737,1.905639,1.905639,46.0,17,2,0
40406.0526,2066710.5555,83.926,8.0525,0.0833,51.1485,6,4,1
0.075036,4.051925,13.327,9.189825,0.0,54.0,6,1,1
2.2924,259.8587,10.5443,1.3747,1.2747,113.3569,1,3,0
54219.4496,3900159.9447,71.6896,7.5389,0.2381,71.9329,1,2,1
3331.2788,2676856.0106,40.3381,1.4877,0.0657,803.5521,17,49,1
7.762445,419.172006,8.116,9.184875,0.018258,54.0,6,1,1
14356.5809,713717.3842,66.1011,5.5957,0.0521,49.7136,6,8,1
0.572464,30.913081,10.481,9.189825,0.0,54.0,6,1,1
39668.3539,2365542.0542,15.1206,8.3161,0.2362,59.633,6,6,1
0.576691,56.515673,53.755,1.970951,1.970951,98.0,1,3,0
0.554923,51.111306,34.239,1.905639,1.905639,92.105,0,1,0
1.654997,147.167409,7.855,1.905639,1.905639,88.923,6,2,0
2.563281,107.657802,12.484,9.189825,0.0,42.0,17,1,1
0.697958,37.689757,5.731,9.189825,0.0,54.0,6,1,1
1.325527,119.960234,18.106,1.970951,1.970951,90.5,6,3,0
0.886617,47.877334,19.174,9.189825,0.0,54.0,6,1,1
1.727116,115.141048,3.474,1.918296,1.918296,66.667,6,1,0
13.167013,711.018711,1.443,9.189825,0.0,54.0,6,1,1
0.778271,42.026617,12.849,9.189825,0.0,54.0,6,1,1
0.372363,32.321126,53.711,1.905639,1.905639,86.8,0,1,0
108636.0594,5571905.2581,35.3349,8.2303,0.019,51.2896,1,1,1
4.9037,449.3209,4.3845,0.0934,1.1648,91.6293,1,4,0
70944.0263,4819757.3623,96.3744,9.8908,0.1894,67.9375,1,1,1
0.98048,41.180141,11.219,9.189825,0.018204,42.0,17,1,1
2.2297,266.941,4.8002,0.0347,0.4737,119.7225,1,3,0
16.088839,23902.499214,41.333,1.905639,1.905639,1485.657,17,3,0
178317.1302,6857399.4763,50.537,8.8351,0.2889,38.4562,1,1,1
0.057398,2.640289,52.267,1.905639,1.905639,46.0,17,2,0
0.543691,51.378765,58.857,1.918296,1.918296,94.5,0,1,0
1.2918,99.7777,9.1718,1.4572,0.0279,77.2377,1,2,0
1.379057,57.920382,10.877,9.189825,0.0,42.0,17,1,1
0.117758,4.945831,8.492,9.189825,0.0,42.0,17,1,1
0.321044,13.483868,18.689,9.189825,0.0,42.0,17,1,1
0.108719,4.56621,9.198,9.189825,0.018204,42.0,17,1,1
0.056854,3.070101,17.589,9.189825,0.0,54.0,6,1,1
0.111321,6.011355,8.983,9.189825,0.0,54.0,6,1,1
0.039903,1.835558,50.121,1.918296,1.918296,46.0,17,2,0
0.828715,69.560263,38.614,1.905639,1.905639,83.938,6,3,0
0.758725,74.355083,13.18,1.970951,1.970951,98.0,0,1,0
15.534889,23071.959266,19.247,1.905639,1.905639,1485.171,17,2,0
102392.4962,8522752.6811,55.6918,9.3093,0.1338,83.2361,1,2,1
0.205002,8.610086,9.756,9.189825,0.0,42.0,17,1,1
4.161332,174.775928,6.248,9.189825,0.0,42.0,17,1,1
0.054579,2.292326,36.644,1.970951,1.970951,42.0,0,1,0
2.013809,178.078251,3.476,1.918296,1.918296,88.429,6,2,0
0.20971,8.807801,9.537,9.189825,0.0,42.0,17,1,1
1.198801,108.791209,10.01,1.970951,1.970951,90.75,6,2,0
0.851388,75.235812,44.633,1.970951,1.970951,88.368,6,3,0
4.235621,303.575975,43.205,1.918296,1.918296,71.672,6,1,0
4.419007,45683.535206,37.565,1.905639,1.905639,10337.964,6,2,0
7.540603,76582.598608,8.62,1.918296,1.918296,10156.031,6,1,0
0.548346,53.737891,5.471,1.905639,1.905639,98.0,1,2,0
0.210349,8.834666,9.508,9.189825,0.0,42.0,17,1,1
0.581366,54.101192,58.483,1.918296,1.918296,93.059,0,1,0
0.055002,2.310104,36.362,1.918296,1.918296,42.0,0,1,0
0.57463,24.134463,6.961,9.189825,0.0,42.0,17,1,1
0.156104,6.556353,6.406,9.189825,0.0,42.0,17,1,1
1.054133,95.616048,16.127,1.970951,1.970951,90.706,6,3,0
0.613993,60.17136,35.831,1.970951,1.970951,98.0,1,2,0
0.780869,42.166911,10.245,9.189825,0.0,54.0,6,1,1
0.520485,49.61955,40.347,1.0,1.0,95.333,0,1,0
79512.8682,4658275.7826,25.5005,8.3494,0.2746,58.5852,1,2,1
0.61324,60.097561,35.875,1.970951,1.970951,98.0,1,3,0
41632.4869,1960198.7664,9.9731,9.2841,0.3495,47.0834,6,8,1
148285.5835,12301258.0039,94.5341,9.5291,0.0614,82.9565,1,1,1
5.319149,521.276596,0.188,1.459148,1.459148,98.0,1,1,0
0.073226,3.075496,40.969,1.974938,1.891061,42.0,0,1,0
0.825915,34.688446,10.897,9.189825,0.0,42.0,17,1,1
0.270197,11.348284,3.701,9.189825,0.0,42.0,17,1,1
3.972387,283.028195,56.641,1.970951,1.970951,71.249,6,2,0
35.907213,1938.989514,3.147,9.184875,0.018258,54.0,6,1,1
179784.2065,6968329.88,55.868,10.2548,0.1376,38.7594,1,2,1
0.291078,15.718236,6.871,9.189825,0.0,54.0,6,1,1
2.615234,109.839817,3.059,9.189825,0.0,42.0,17,1,1
0.136612,5.737705,7.32,9.189825,0.0,42.0,17,1,1
6.443567,270.629807,19.244,9.189825,0.0,42.0,17,1,1
3.301,307.8824,10.4154,0.3235,1.2992,93.2685,1,2,0
3.832211,160.952874,9.655,9.189825,0.0,42.0,17,1,1
0.053479,2.246109,18.699,1.970951,1.970951,42.0,0,1,0
0.635795,26.703402,9.437,9.189825,0.0,42.0,17,1,1
5.303505,57259.293187,20.741,1.905639,1.905639,10796.5,6,2,0
3.79849,272.826551,42.122,1.970951,1.970951,71.825,6,2,0
0.04921,2.65735,20.321,9.189825,0.0,54.0,6,1,1
40277.7955,2110236.9359,65.5913,6.8764,0.3962,52.3921,6,6,1
20.262664,1094.183865,2.665,9.189825,0.0,54.0,6,1,1
3.562117,252.781756,54.462,1.905639,1.905639,70.964,6,1,0
1.711427,71.879937,7.596,9.189825,0.0,42.0,17,1,1
0.107538,4.516615,9.299,9.189825,0.018204,42.0,17,1,1
0.552944,46.447332,7.234,1.905639,1.905639,84.0,0,1,0
0.207857,8.729994,14.433,9.189825,0.018204,42.0,17,1,1
2.407318,101.107366,2.077,9.189825,0.0,42.0,17,1,1
0.36543,15.348072,10.946,9.189825,0.018204,42.0,17,1,1
0.61134,59.911356,19.629,1.970951,1.970951,98.0,1,2,0
4.821298,48437.480348,19.082,1.918296,1.918296,10046.565,6,1,0
96335.196,49493467.2593,22.0505,2.2046,0.0035,513.7631,17,44,1
0.725128,68.355409,20.686,1.905639,1.905639,94.267,0,1,0
116834.4787,6340282.1091,88.1662,9.2434,0.1399,54.2672,1,1,1
93645.2245,81791102.9316,53.8678,0.0179,0.3949,873.4146,17,38,1
64613.3062,6078935.0432,6.4236,7.4887,0.1655,94.0818,1,1,1
3.786285,39666.446301,16.639,1.905639,1.905639,10476.349,6,1,0
3.499792,251.744428,45.717,1.918296,1.918296,71.931,6,1,0
2.457002,217.269217,2.849,1.905639,1.905639,88.429,6,3,0
0.850702,76.801361,58.775,1.0,1.0,90.28,6,2,0
0.187336,7.868115,5.338,1.970951,1.970951,42.0,0,1,0
0.550585,23.12457,7.265,9.189825,0.0,42.0,17,1,1
0.568325,23.869664,15.836,9.189825,0.0,42.0,17,1,1
1.081565,98.385112,53.626,1.918296,1.918296,90.966,6,2,0
3.5665,276.6163,28.192,0.384,0.2235,77.5595,1,4,0
0.062834,2.63902,15.915,1.905639,1.905639,42.0,0,1,0
0.190476,8.0,15.75,9.189825,0.0,42.0,17,1,1
3.654485,258.41639,18.06,1.974938,1.891061,70.712,6,2,0
1.111729,108.949416,3.598,1.905639,1.905639,98.0,1,2,0
54283.4999,75817011.5162,35.9419,0.3132,0.4028,1396.6861,17,26,1
1.797791,97.080729,11.681,9.184875,0.018258,54.0,6,1,1
0.578815,24.310245,10.366,9.189825,0.0,42.0,17,1,1
0.648689,61.841658,32.373,1.0,1.0,95.333,0,1,0
0.184298,14.620961,48.834,1.974938,1.891061,79.333,0,1,0
3.097358,223.15871,33.577,1.970951,1.970951,72.048,6,2,0
0.569935,55.853625,50.883,1.811278,1.811278,98.0,1,1,0
91531.8026,91054459.0124,21.0502,1.1701,0.0329,994.7849,17,42,1
3.704798,265.177171,43.997,1.905639,1.905639,71.577,6,2,0
1.082121,45.44908,8.317,9.189825,0.0,42.0,17,1,1
0.416782,40.844679,21.594,1.905639,1.905639,98.0,1,3,0
5.196305,280.600462,3.464,9.189825,0.0,54.0,6,1,1
0.293542,15.851272,10.22,9.189825,0.0,54.0,6,1,1
10.948905,459.854015,1.096,9.189825,0.0,42.0,17,1,1
0.03964,1.664883,25.227,9.189825,0.0,42.0,17,1,1
1.956947,173.050042,3.577,1.970951,1.970951,88.429,6,3,0
153797.9034,11148173.151,91.4367,9.7545,0.1003,72.4859,1,1,1
31748.9538,1569758.6568,59.7899,5.7022,0.0039,49.4428,6,1,1
5.905844,248.045447,17.779,9.189825,0.0,42.0,17,1,1
4.064622,284.497839,38.872,1.905639,1.905639,69.994,6,2,0
0.251953,10.582011,15.876,9.189825,0.0,42.0,17,1,1
2.207993,92.735703,13.587,9.189825,0.0,42.0,17,1,1
0.097286,4.086001,10.279,9.189825,0.0,42.0,17,1,1
0.599053,58.707243,33.386,1.970951,1.970951,98.0,1,2,0
0.643937,60.25893,59.012,1.918296,1.918296,93.579,0,1,0
2.299606,96.583443,3.044,9.189825,0.0,42.0,17,1,1
6.432621,457.26123,9.172,1.921928,1.921928,71.085,0,1,0
15.496108,23021.904274,42.914,1.970951,1.970951,1485.657,17,3,0
0.057071,2.396987,17.522,1.905639,1.905639,42.0,0,1,0
65322.0975,6351681.5568,83.1009,9.5559,0.147,97.2363,1,1,1
0.684932,28.767123,4.38,9.189825,0.0,42.0,17,1,1
2.984112,125.332688,12.399,9.189825,0.0,42.0,17,1,1
1.86477,78.320326,14.479,9.189825,0.018204,42.0,17,1,1
5.744925,241.286863,2.611,9.189825,0.0,42.0,17,1,1
12.0,648.0,4.5,9.184875,0.018258,54.0,6,1,1
2.051984,182.797538,5.848,1.905639,1.905639,89.083,6,1,0
25581.9917,2511399.7373,88.9774,7.1827,0.2047,98.1706,1,2,1
1.379786,57.951018,5.798,9.189825,0.0,42.0,17,1,1
32390.4281,31833334.9243,51.0558,2.4225,0.4267,982.8007,17,2,1
0.234229,18.582136,12.808,1.974938,1.891061,79.333,0,1,0
0.308871,30.269335,16.188,1.905639,1.905639,98.0,1,3,0
1.81664,98.098583,8.257,9.184875,0.018258,54.0,6,1,1
1.831939,76.941458,12.555,9.189825,0.0,42.0,17,1,1
1.172333,49.237984,4.265,9.189825,0.0,42.0,17,1,1
4.354508,313.951503,11.712,1.918296,1.918296,72.098,6,1,0
49.331406,2071.919046,5.534,9.189825,0.0,42.0,17,1,1
70326.3703,2301435.9768,111.548,8.9229,0.1773,32.7251,1,1,1
0.085795,3.603397,34.967,1.905639,1.905639,42.0,0,1,0
38502.6193,1735688.4133,89.6621,7.1951,0.1182,45.0797,6,7,1
0.457806,19.227835,19.659,9.189825,0.0,42.0,17,1,1
4.539559,401.426719,1.542,1.918296,1.918296,88.429,6,2,0
172139.8918,10148621.2499,18.5516,7.3403,0.1169,58.9557,1,2,1
0.823527,72.708753,46.143,1.891061,1.974938,88.289,6,3,0
4.2356,365.7308,29.1733,0.4364,0.9022,86.3459,1,2,0
56426.7249,1679478.7365,83.114,8.0715,0.1647,29.7639,1,2,1
0.712251,67.307692,22.464,1.918296,1.918296,94.5,0,1,0
5489.9958,240391.1384,30.991,5.1042,0.0865,43.7871,6,8,1
114590.5764,7296872.6954,38.0564,8.7557,0.007,63.6778,1,1,1
120414.2963,9339954.3173,85.2591,8.3109,0.0501,77.5652,1,1,1
0.631946,58.269776,45.89,1.459148,1.459148,92.207,0,1,0
41092.8121,3746400.1482,9.9029,8.3629,0.1625,91.1692,1,2,1
4.014576,40772.34266,16.191,1.970951,1.970951,10156.077,6,2,0
0.228807,9.609884,8.741,9.189825,0.0,42.0,17,1,1
189593.4615,17699137.3831,45.3217,8.0662,0.163,93.3531,1,1,1
141841.4115,5076155.9481,10.0153,8.7811,0.1395,35.7875,1,2,1
0.74129,72.646405,5.396,1.905639,1.905639,98.0,0,1,0
132549.3645,11531636.3771,53.2178,10.1695,0.0359,86.9988,1,2,1
0.203459,8.54527,9.83,9.189825,0.0,42.0,17,1,1
1.038226,95.359446,31.785,1.970951,1.970951,91.848,6,3,0
0.029903,1.255943,33.441,1.970951,1.970951,42.0,0,1,0
0.04968,2.086542,20.129,9.189825,0.0,42.0,17,1,1
1.319978,71.278826,12.879,9.189825,0.0,54.0,6,1,1
0.246057,20.355665,44.705,1.918296,1.918296,82.727,0,1,0
0.052448,2.41263,57.199,1.459148,1.459148,46.0,17,2,0
15.508757,23040.695912,42.879,1.905639,1.905639,1485.657,17,2,0
4.239799,43992.483152,54.012,1.970951,1.970951,10376.079,6,2,0
0.313545,13.168896,9.568,9.189825,0.018204,42.0,17,1,1
1.7962,133.2705,23.9325,0.3781,1.1773,74.1959,1,3,0
0.982077,41.247238,4.073,9.189825,0.0,42.0,17,1,1
173900.3841,10728713.4685,64.5474,8.4375,0.2453,61.6946,1,1,1
1.864764,100.69726,12.334,9.189825,0.0,54.0,6,1,1
9.21659,497.695853,0.434,9.189825,0.0,54.0,6,1,1
2.933333,123.2,3.75,9.189825,0.0,42.0,17,1,1
168079.5532,13285131.6148,42.0401,10.4782,0.0944,79.0407,1,1,1
7.177033,301.435407,2.09,9.184875,0.018258,42.0,17,1,1
1.041648,94.736086,55.681,1.459148,1.459148,90.948,6,2,0
4.416404,238.485804,3.17,9.189825,0.0,54.0,6,1,1
0.43818,42.941649,13.693,1.459148,1.459148,98.0,1,3,0
0.319642,13.424964,12.514,9.189825,0.0,42.0,17,1,1
96.296296,5200.0,0.135,9.189825,0.0,54.0,6,1,1
0.092905,3.902016,32.291,1.918296,1.918296,42.0,0,1,0
0.624855,57.236713,56.013,1.905639,1.905639,91.6,0,1,0
1.093593,98.924633,21.946,1.905639,1.905639,90.458,6,2,0
0.233481,12.607985,12.849,9.189825,0.0,54.0,6,1,1
53163.1162,4293685.0691,52.4459,8.1771,0.0986,80.7644,1,1,1
0.525061,51.45595,45.709,2.0,2.0,98.0,1,1,0
1.16256,105.56611,35.267,1.918296,1.918296,90.805,6,2,0
3.375934,182.300458,4.147,9.184875,0.018258,54.0,6,1,1
1.258349,52.850644,10.331,9.189825,0.0,42.0,17,1,1
11.923945,127574.282952,3.103,1.5,1.5,10699.0,6,1,0
3.042156,164.276402,4.602,9.184875,0.018258,54.0,6,1,1
1.843998,99.575881,5.423,9.189825,0.0,54.0,6,1,1
0.660102,61.609549,36.358,1.918296,1.918296,93.333,0,1,0
0.325733,13.680782,9.21,9.189825,0.018204,42.0,17,1,1
1.132503,47.565119,2.649,9.189825,0.0,42.0,17,1,1
0.71048,29.840142,14.075,9.189825,0.018204,42.0,17,1,1
133963.1568,7341764.9647,70.521,10.2905,0.2921,54.8044,1,2,1
0.145518,6.111758,6.872,1.905639,1.905639,42.0,0,1,0
3.4554,380.6387,8.0986,0.5394,1.1857,110.1572,1,4,0
158050.7882,5175670.2014,27.396,8.8614,0.0186,32.7469,1,1,1
0.05074,2.334038,59.125,1.459148,1.459148,46.0,17,2,0
0.504456,27.240626,11.894,9.189825,0.0,54.0,6,1,1
23195.4635,1244398.0162,58.2822,8.7186,0.2766,53.6483,1,1,1
0.152579,6.4083,13.108,9.189825,0.0,42.0,17,1,1
3.064101,165.461454,8.159,9.189825,0.0,54.0,6,1,1
7.444457,76780.155868,8.597,1.918296,1.918296,10313.734,6,1,0
0.559955,54.87561,12.501,1.905639,1.905639,98.0,1,2,0
50684.2954,37360306.6878,22.3036,0.2623,0.2458,737.118,17,40,1
3.6202,242.8197,4.113,1.1774,0.577,67.0728,1,4,0
6.615215,277.83903,0.907,9.189825,0.0,42.0,17,1,1
1.780746,164.607679,8.985,1.918296,1.918296,92.438,6,2,0
0.114515,4.809619,17.465,9.189825,0.0,42.0,17,1,1
0.405449,21.894259,12.332,9.189825,0.0,54.0,6,1,1
14.175655,595.377504,6.49,9.189825,0.0,42.0,17,1,1
1.7548,152.3883,13.774,1.1045,0.9626,86.8426,1,2,0
0.056571,2.375969,17.677,1.918296,1.918296,42.0,0,1,0
0.658521,64.535011,13.667,1.905639,1.905639,98.0,1,2,0
0.277022,25.737887,39.708,1.0,1.0,92.909,0,1,0
0.511666,21.489971,9.772,9.189825,0.0,42.0,17,1,1
40.664046,3980.86987,39.937,9.187352,0.0,97.897,0,1,1
0.729809,39.409666,12.332,9.189825,0.0,54.0,6,1,1
0.410621,22.173556,7.306,9.189825,0.0,54.0,6,1,1
0.763767,72.710609,26.186,0.918296,0.918296,95.2,0,1,0
182036.0351,9409023.204,110.0399,9.469,0.2027,51.6877,1,1,1
1.527446,82.4821,10.475,9.189825,0.0,54.0,6,1,1
29988.7899,1514398.1068,64.5102,8.0815,0.1691,50.4988,6,7,1
1.004016,98.393574,2.988,1.970951,1.970951,98.0,1,2,0
1.315913,71.05931,10.639,9.189825,0.0,54.0,6,1,1
2.13726,89.764901,8.422,9.189825,0.0,42.0,17,1,1
48182.6045,2660509.1626,41.8301,8.1776,0.2592,55.2172,6,1,1
0.653339,64.027179,22.959,1.974938,1.891061,98.0,1,2,0
3.500183,250.574416,46.569,1.905639,1.905639,71.589,6,1,0
0.084717,4.57472,11.804,9.184875,0.018258,54.0,6,1,1
1.546551,64.95515,3.233,9.189825,0.0,42.0,17,1,1
0.053686,2.469578,55.88,1.811278,1.811278,46.0,17,3,0
0.513263,48.000328,48.708,1.459148,1.459148,93.52,0,1,0
0.321888,13.519313,18.64,9.189825,0.0,42.0,17,1,1
3.575685,150.178784,8.39,9.184875,0.018258,42.0,0,1,1
0.30656,12.875536,9.786,9.189825,0.0,42.0,17,1,1
41196.1394,2059741.903,70.5144,5.9571,0.3172,49.9984,6,4,1
4890.7844,268682.7225,48.8134,6.8552,0.3351,54.9365,6,8,1
0.54757,51.106548,21.915,1.891061,1.974938,93.333,0,1,0
0.941886,50.861825,10.617,9.189825,0.0,54.0,6,1,1
33583.5644,1619594.3313,34.5006,9.1299,0.0066,48.2258,6,3,1
0.525486,22.070415,1.903,9.189825,0.0,42.0,17,1,1
65252.979,5624240.6381,50.3906,9.6956,0.0669,86.1913,1,2,1
1.185536,105.41395,10.122,1.970951,1.970951,88.917,6,2,0
4.130884,173.497119,9.199,9.189825,0.018204,42.0,17,1,1
61979.4421,38501797.3422,59.3962,1.0684,0.1556,621.2027,17,42,1
11949.6728,1095459.0916,70.8303,7.5311,0.1793,91.6727,1,2,1
57540.5564,3263987.6206,29.4941,9.7492,0.1464,56.725,1,1,1
0.960307,94.110115,9.372,1.970951,1.970951,98.0,1,3,0
0.784621,32.9541,7.647,9.189825,0.0,42.0,17,1,1
1.123596,102.884454,59.63,1.0,1.0,91.567,6,2,0
0.04968,2.086542,20.129,9.189825,0.0,42.0,17,1,1
55814.4963,1744049.4508,109.42,7.3831,0.1175,31.2472,1,2,1
0.049427,2.075919,20.232,1.918296,1.918296,42.0,0,1,0
4.983707,42604.178647,31.302,1.905639,1.905639,8548.692,6,2,0
72829.4441,84600741.9926,20.6138,0.5494,0.1692,1161.6283,17,30,1
1.153569,48.449892,6.935,9.189825,0.0,42.0,17,1,1
0.981997,41.243863,12.22,9.189825,0.0,42.0,17,1,1
0.10201,4.284403,9.803,1.459148,1.459148,42.0,0,1,0
0.802981,70.983491,31.134,1.970951,1.970951,88.4,6,3,0
1.887421,79.271678,9.007,9.189825,0.0,42.0,17,1,1
0.976389,89.768625,33.798,1.970951,1.970951,91.939,6,3,0
0.455011,19.110454,8.791,9.189825,0.018204,42.0,17,1,1
21860.9706,16911048.7921,12.933,1.4513,0.2695,773.5726,17,23,1
0.617877,56.707401,58.264,1.905639,1.905639,91.778,0,1,0
131290.9933,10912368.0213,65.9674,9.9403,0.242,83.1159,1,1,1
0.476796,20.025429,12.584,9.189825,0.0,42.0,17,1,1
0.41511,17.43462,9.636,9.189825,0.018204,42.0,17,1,1
0.887751,77.985489,58.575,1.0,1.0,87.846,6,2,0
0.056425,2.595571,35.445,1.905639,1.905639,46.0,17,2,0
1.6472,177.8988,27.5325,1.1058,0.4879,108.0027,1,3,0
2.363601,99.271223,5.077,9.189825,0.0,42.0,17,1,1
3969.0542,375823.2994,49.8115,8.236,0.1376,94.6884,1,2,1
0.572816,56.13601,43.644,1.905639,1.905639,98.0,1,2,0
0.679491,66.590126,42.679,1.970951,1.970951,98.0,1,2,0
0.599281,58.729525,35.042,1.970951,1.970951,98.0,1,2,0
0.066304,2.784777,15.082,9.189825,0.0,42.0,17,1,1
1.263296,115.844261,39.579,1.905639,1.905639,91.7,6,2,0
3.7843,400.6779,21.6132,1.3169,1.3519,105.8789,1,1,0
0.130497,5.480882,15.326,9.189825,0.0,42.0,17,1,1
2.084466,87.54758,11.034,9.189825,0.018204,42.0,17,1,1
22088.5824,19405381.9155,44.0173,0.2304,0.3762,878.5255,17,36,1
153447.899,8980388.9104,19.6651,7.5354,0.0706,58.524,1,2,1
1.362285,125.041281,24.224,1.905639,1.905639,91.788,6,2,0
0.069204,2.906574,14.45,1.918296,1.918296,42.0,0,1,0
141653.3198,12191776.5853,56.5972,7.6288,0.2879,86.0677,1,1,1
1.024443,94.002909,48.807,1.905639,1.905639,91.76,6,2,0
0.852324,69.307375,22.292,1.905639,1.905639,81.316,6,3,0
34047.7331,1963522.9454,3.4638,7.6457,0.0226,57.6697,6,3,1
0.044755,2.058718,44.688,1.905639,1.905639,46.0,17,3,0
0.500038,46.849758,25.998,1.0,1.0,93.692,0,1,0
0.851789,35.775128,5.87,9.189825,0.0,42.0,17,1,1
1.190363,109.132464,42.004,1.970951,1.970951,91.68,6,3,0
162706.028,9577265.3694,13.7091,9.1998,0.0645,58.8624,1,1,1
16306.7112,16722149.4568,14.0122,1.0004,0.4551,1025.4765,17,24,1
183790.7292,5450796.9925,95.23,9.2798,0.2314,29.6576,1,1,1
0.862317,84.507042,6.958,1.970951,1.970951,98.0,1,2,0
0.700525,68.651489,2.855,1.970951,1.970951,98.0,1,2,0
1.254705,122.961104,1.594,1.970951,1.970951,98.0,1,3,0
35615.8787,31860679.3888,46.1893,0.5151,0.0453,894.5639,17,1,1
0.585605,54.408007,56.352,1.918296,1.918296,92.909,0,1,0
4.584965,47288.303563,41.876,1.905639,1.905639,10313.776,6,1,0
0.050986,2.345343,58.84,1.811278,1.811278,46.0,17,3,0
15.473992,22978.573094,55.771,1.0,1.0,1484.98,17,2,0
59131.0716,1879152.1791,8.7144,8.496,0.2795,31.7794,1,1,1
8.018328,336.769759,2.619,9.189825,0.0,42.0,17,1,1
0.290276,12.191582,6.89,9.189825,0.0,42.0,17,1,1
1.079214,45.327002,9.266,9.189825,0.0,42.0,17,1,1
0.127299,5.346572,15.711,9.189825,0.0,42.0,17,1,1
0.557378,54.62302,46.647,1.905639,1.905639,98.0,1,2,0
0.079271,3.32937,12.615,9.189825,0.0,42.0,17,1,1
0.102564,5.538462,19.5,9.189825,0.0,54.0,6,1,1
7.475814,403.693931,4.548,9.184875,0.018258,54.0,6,1,1
141775.3933,5210076.168,100.2655,9.8352,0.1444,36.7488,1,1,1
43995.6099,2567701.8493,78.1164,7.463,0.2702,58.3627,1,2,1
1.581528,66.424166,12.646,9.189825,0.0,42.0,17,1,1
47519.5793,2389411.5009,109.1745,10.4174,0.0844,50.2827,1,1,1
1.0473,123.0568,8.7052,1.3556,0.8085,117.5042,1,2,0
0.563313,55.20472,33.729,1.459148,1.459148,98.0,1,3,0
3.590632,254.483779,55.422,1.970951,1.970951,70.874,6,2,0
0.675767,66.225166,14.798,1.970951,1.970951,98.0,1,2,0
19560.8762,1080669.9855,66.1007,8.8261,0.0942,55.2465,6,3,1
0.516823,50.648612,38.698,1.905639,1.905639,98.0,1,3,0
0.095166,3.996955,10.508,9.189825,0.018204,42.0,17,1,1
0.7938,70.564642,47.871,1.970951,1.970951,88.895,6,3,0
25805.3634,2292161.5376,56.5072,10.1415,0.0794,88.825,1,1,1
0.182138,16.149596,32.942,1.905639,1.905639,88.667,0,1,0
82081.4139,52645804.5474,34.7798,0.7906,0.4776,641.3852,17,24,1
2.504696,135.253601,3.194,9.189825,0.0,54.0,6,1,1
12.600229,529.209622,2.619,9.189825,0.0,42.0,17,1,1
0.983607,41.311475,9.15,9.189825,0.0,42.0,17,1,1
13.83388,20530.387159,52.769,1.918296,1.918296,1484.066,17,2,0
0.640549,62.773835,39.029,1.974938,1.891061,98.0,1,2,0
0.863707,36.275695,5.789,9.189825,0.0,42.0,17,1,1
3.3722,247.0981,4.9667,0.1548,0.9244,73.2742,1,4,0
40928.9028,1860522.6932,47.2079,5.9455,0.1476,45.4574,6,1,1
